# dataset: phone-formats
# source: libphonenumber
# authority: The libphonenumber Authors
# origin: resources/PhoneNumberMetadata.xml numberFormat rows, nationalPrefixFormattingRule substituted
# pin: v9.0.35
# published: 2026-07-26
# licence: Apache-2.0
# licence-url: https://www.apache.org/licenses/LICENSE-2.0
# licence-note: the metadata file carries the Apache-2.0 notice in its own header
# licence-verified: 2026-07-26
# cadence: roughly fortnightly
# compiled-in: true
# columns: territory,callingCode,order,leadingDigits,groups,national,international
IE	353	3	[2569]|4[1-69]|7[14]	2 3 3-4	(0$1) $2 $3	$1 $2 $3
IE	353	4	70	3 3 3	0$1 $2 $3	$1 $2 $3
IE	353	5	81	3 3 3	(0$1) $2 $3	$1 $2 $3
IE	353	6	[78]	2 3 4	0$1 $2 $3	$1 $2 $3
IE	353	7	1	4 3 3	$1 $2 $3	$1 $2 $3
IE	353	8	4	2 4 4	(0$1) $2 $3	$1 $2 $3
IE	353	9	8	2 1 3 4	0$1 $2 $3 $4	$1 $2 $3 $4
IL	972	0	125	4 3	$1-$2	$1-$2
IL	972	1	121	4 2 2	$1-$2-$3	$1-$2-$3
IL	972	2	[2-489]	1 3 4	0$1-$2-$3	$1-$2-$3
IL	972	3	[57]	2 3 4	0$1-$2-$3	$1-$2-$3
IL	972	4	12	4 3 3	$1-$2-$3	$1-$2-$3
IL	972	5	159	4 6	$1-$2	$1-$2
IL	972	6	1[7-9]	1 3 3 3	$1-$2-$3-$4	$1-$2-$3-$4
IL	972	7	15	3 1-2 3 4	$1-$2 $3-$4	$1-$2 $3-$4
IN	91	0	575	7	$1	NA
IN	91	1	5(?:0|2[23]|3[03]|[67]1|88)	8	$1	$1
IN	91	10	18	4 3 3 3	$1 $2 $3 $4	$1 $2 $3 $4
IN	91	2	180	4 4-5	$1 $2	$1 $2
IN	91	3	140	3 3 4	$1 $2 $3	$1 $2 $3
IN	91	4	11|2[02]|33|4[04]|79[1-7]|80[2-46]	2 4 4	0$1 $2 $3	$1 $2 $3
IN	91	5	1(?:2[0-249]|3[0-25]|4[145]|[68]|7[1257])|2(?:1[257]|3[013]|4[01]|5[0137]|6[0158]|78|8[1568])|3(?:26|4[1-3]|5[34]|6[01489]|7[02-46]|8[159])|4(?:1[36]|2[1-47]|5[12]|6[0-26-9]|7[0-24-9]|8[013-57]|9[014-7])|5(?:1[025]|22|[36][25]|4[28]|5[12]|[78]1)|6(?:12|[2-4]1|5[17]|6[13]|80)|7(?:12|3[134]|61|88)|8(?:16|2[014]|3[126]|6[136]|7[078]|8[34]|91)|(?:43|59|75)[15]|(?:1[59]|29|67)[14]	3 3 4	0$1 $2 $3	$1 $2 $3
IN	91	6	1(?:[2-479]|5[0235-9])|[2-5]|6(?:1[1358]|2[2457-9]|3[2-5]|4[235-7]|5[2-689]|6[24578]|7[235689]|8[1-6])|7(?:1[013-9]|3[129]|5[29]|6[02-5]|70)|807	4 3 3	0$1 $2 $3	$1 $2 $3
IN	91	7	16|[6-9]	5 5	0$1 $2	$1 $2
IN	91	8	18[06]	4 2-4 4	$1 $2 $3	$1 $2 $3
IN	91	9	0	3 3 3 4	$1 $2 $3 $4	NA
IO	246	0	3	3 4	$1 $2	$1 $2
IQ	964	0	1	1 3 4	0$1 $2 $3	$1 $2 $3
IQ	964	1	[2-6]	2 3 3-4	0$1 $2 $3	$1 $2 $3
IQ	964	2	7	3 3 4	0$1 $2 $3	$1 $2 $3
IR	98	0	96	4-5	0$1	$1
IR	98	1	(?:1[137]|2[13-68]|3[1458]|4[145]|5[1468]|6[16]|7[1467]|8[13467])[12689]	2 4-5	0$1 $2	$1 $2
IR	98	2	9	3 3 3-4	0$1 $2 $3	$1 $2 $3
IR	98	3	[1-8]	2 4 4	0$1 $2 $3	$1 $2 $3
IS	354	0	[4-9]	3 4	$1 $2	$1 $2
IS	354	1	3	3 3 3	$1 $2 $3	$1 $2 $3
IT	39	0	1(?:0|9[246])	4-5	$1	NA
IT	39	1	1(?:1|92)	6	$1	NA
IT	39	10	0	4 3 4	$1 $2 $3	$1 $2 $3
IT	39	11	[03]	3 4 4-5	$1 $2 $3	$1 $2 $3
IT	39	2	0[26]	2 4-6	$1 $2	$1 $2
IT	39	3	0[13-57-9][0159]|8(?:03|4[17]|9[2-5])	3 3-6	$1 $2	$1 $2
IT	39	4	0(?:[13-579][2-46-8]|8[236-8])	4 2-6	$1 $2	$1 $2
IT	39	5	894	4 4	$1 $2	$1 $2
IT	39	6	0[26]|5	2 3-4 4	$1 $2 $3	$1 $2 $3
IT	39	7	1(?:44|[679])|[378]|43	3 3 3-4	$1 $2 $3	$1 $2 $3
IT	39	8	0[13-57-9][0159]|14	3 3-4 4	$1 $2 $3	$1 $2 $3
IT	39	9	0[26]	2 4 5	$1 $2 $3	$1 $2 $3
JO	962	0	[2356]|87	1 3 4	(0$1) $2 $3	$1 $2 $3
JO	962	1	[89]	3 5-6	0$1 $2	$1 $2
JO	962	2	70	2 7	0$1 $2	$1 $2
JO	962	3	[47]	1 4 4	0$1 $2 $3	$1 $2 $3
JP	81	0	007	4 4	$1-$2	NA
JP	81	1	000	8-10	$1	NA
JP	81	10	800	3 3 4	0$1-$2-$3	$1-$2-$3
JP	81	11	[25-9]	2 4 4	0$1-$2-$3	$1-$2-$3
JP	81	12	0	4 3 3-4	$1-$2-$3	NA
JP	81	13	0	4 4 4-5	$1-$2-$3	NA
JP	81	14	0	4 5 5-6	$1-$2-$3	NA
JP	81	15	0	4 6 6-7	$1-$2-$3	NA
JP	81	2	(?:12|57|99)0	3 3 3	0$1-$2-$3	$1-$2-$3
JP	81	3	1(?:26|3[79]|4[56]|5[4-68]|6[3-5])|499|5(?:76|97)|746|8(?:3[89]|47|51)|9(?:80|9[16])	4 1 4	0$1-$2-$3	$1-$2-$3
JP	81	4	60	2 3 4	0$1-$2-$3	$1-$2-$3
JP	81	5	3|4(?:2[09]|7[01])|6[1-9]	1 4 4	0$1-$2-$3	$1-$2-$3
JP	81	6	1(?:1|5[45]|77|88|9[69])|2(?:2[1-37]|3[0-269]|4[59]|5|6[24]|7[1-358]|8[1369]|9[0-38])|4(?:[28][1-9]|3[0-57]|[45]|6[248]|7[2-579]|9[29])|5(?:2|3[0459]|4[0-369]|5[29]|8[02389]|9[0-389])|7(?:2[02-46-9]|34|[58]|6[0249]|7[57]|9[2-6])|8(?:2[124589]|3[26-9]|49|51|6|7[0-468]|8[68]|9[019])|9(?:[23][1-9]|4[15]|5[138]|6[1-3]|7[156]|8[189]|9[1-489])	2 3 4	0$1-$2-$3	$1-$2-$3
JP	81	7	[14]|[289][2-9]|5[3-9]|7[2-4679]	3 2 4	0$1-$2-$3	$1-$2-$3
JP	81	8	007	4 2 3-4	$1-$2-$3	NA
JP	81	9	008	4 2 4	$1-$2-$3	NA
KE	254	0	[24-6]	2 5-7	0$1 $2	$1 $2
KE	254	1	[17]	3 6	0$1 $2	$1 $2
KE	254	2	[89]	3 3 3-4	0$1 $2 $3	$1 $2 $3
KG	996	0	3(?:1[346]|[24-79])	4 5	0$1 $2	$1 $2
KG	996	1	[235-79]|88	3 3 3	0$1 $2 $3	$1 $2 $3
KG	996	2	8	3 3 1 2-3	0$1 $2 $3 $4	$1 $2 $3 $4
KH	855	0	[1-9]	2 3 3-4	0$1 $2 $3	$1 $2 $3
KH	855	1	1	4 3 3	$1 $2 $3	$1 $2 $3
KM	269	0	[3478]	3 2 2	$1 $2 $3	$1 $2 $3
KP	850	0	8	2 3 3	0$1 $2 $3	$1 $2 $3
KP	850	1	[2-7]	1 3 4	0$1 $2 $3	$1 $2 $3
KP	850	2	1	3 3 4	0$1 $2 $3	$1 $2 $3
KR	82	0	1[016-9]1	5	0$1	NA
KR	82	1	(?:3[1-3]|[46][1-4]|5[1-5])1	2 3-4	0$1-$2	$1-$2
KR	82	10	0	5 2 3 4	$1 $2 $3 $4	NA
KR	82	2	1	4 4	$1-$2	$1-$2
KR	82	3	2	1 3-4 4	0$1-$2-$3	$1-$2-$3
KR	82	4	[36]0|8	2 3 4	0$1-$2-$3	$1-$2-$3
KR	82	5	[1346]|5[1-5]	2 3-4 4	0$1-$2-$3	$1-$2-$3
KR	82	6	[57]	2 4 4	0$1-$2-$3	$1-$2-$3
KR	82	7	003	5 3 3	$1 $2 $3	NA
KR	82	8	5	2 5 4	0$1-$2-$3	$1-$2-$3
KR	82	9	0	5 3-4 4	$1 $2 $3	NA
KW	965	0	[169]|2(?:[235]|4[1-35-9])|52	4 3-4	$1 $2	$1 $2
KW	965	1	[245]	3 5	$1 $2	$1 $2
LA	856	0	2[13]|3[14]|[4-8]	2 3 3	0$1 $2 $3	$1 $2 $3
LA	856	1	3	2 2 2 3	0$1 $2 $3 $4	$1 $2 $3 $4
LA	856	2	[23]	2 2 3 3	0$1 $2 $3 $4	$1 $2 $3 $4
LB	961	0	[13-69]|7(?:[2-57]|62|8[0-6]|9[04-9])|8[02-9]	1 3 3	0$1 $2 $3	$1 $2 $3
LB	961	1	[27-9]	2 3 3	$1 $2 $3	$1 $2 $3
LI	423	0	[2379]|8(?:0[09]|7)	3 2 2	$1 $2 $3	$1 $2 $3
LI	423	1	8	3 3 3	$1 $2 $3	$1 $2 $3
LI	423	2	69	2 3 4	$1 $2 $3	$1 $2 $3
LI	423	3	6	3 3 3	$1 $2 $3	$1 $2 $3
LK	94	0	7	2 3 4	0$1 $2 $3	$1 $2 $3
LK	94	1	[1-689]	3 3 3	0$1 $2 $3	$1 $2 $3
LR	231	0	4[67]|[56]	1 3 3	0$1 $2 $3	$1 $2 $3
LR	231	1	2	2 3 3	0$1 $2 $3	$1 $2 $3
LR	231	2	[2-578]	2 3 4	0$1 $2 $3	$1 $2 $3
LS	266	0	[2568]	4 4	$1 $2	$1 $2
LT	370	0	52[0-7]	1 3 4	(0-$1) $2 $3	$1 $2 $3
LT	370	1	[7-9]	3 2 3	0 $1 $2 $3	$1 $2 $3
LT	370	2	37|4(?:[15]|6[1-8])	2 6	(0-$1) $2	$1 $2
LT	370	3	[3-6]	3 5	(0-$1) $2	$1 $2
LU	352	0	2(?:0[2-689]|[2-9])|[3-57]|8(?:0[2-9]|[13-9])|9(?:0[89]|[2-579])	2 3	$1 $2	$1 $2
LU	352	1	2(?:0[2-689]|[2-9])|[3-57]|8(?:0[2-9]|[13-9])|9(?:0[89]|[2-579])	2 2 2	$1 $2 $3	$1 $2 $3
LU	352	2	20[2-689]	2 2 3	$1 $2 $3	$1 $2 $3
LU	352	3	20	2 2 2 1-2	$1 $2 $3 $4	$1 $2 $3 $4
LU	352	4	[3-57]|8[13-9]|9(?:0[89]|[2-579])|(?:2|80)[2-9]	2 2 2 1-5	$1 $2 $3 $4	$1 $2 $3 $4
LU	352	5	80[01]|90[015]	3 2 3	$1 $2 $3	$1 $2 $3
LU	352	6	20	2 2 2 3	$1 $2 $3 $4	$1 $2 $3 $4
LU	352	7	6	3 3 3	$1 $2 $3	$1 $2 $3
LU	352	8	20	2 2 2 2 1-2	$1 $2 $3 $4 $5	$1 $2 $3 $4 $5
LV	371	0	[2679]|8[01]	2 3 3	$1 $2 $3	$1 $2 $3
LY	218	0	[2-9]	2 7	0$1-$2	$1-$2
MA	212	0	892	4 5	0$1-$2	$1-$2
MA	212	1	8(?:0[0-7]|9)	2 7	0$1-$2	$1-$2
MA	212	2	[5-8]	1 2 2 2 2	0$1 $2 $3 $4 $5	$1 $2 $3 $4 $5
MC	377	0	87	3 3 2	$1 $2 $3	NA
MC	377	1	4	2 3 3	0$1 $2 $3	$1 $2 $3
MC	377	2	[389]	2 2 2 2	$1 $2 $3 $4	$1 $2 $3 $4
MC	377	3	[67]	1 2 2 2 2	0$1 $2 $3 $4 $5	$1 $2 $3 $4 $5
MD	373	0	[89]	3 5	0$1 $2	$1 $2
MD	373	1	22|3	2 3 3	0$1 $2 $3	$1 $2 $3
MD	373	2	[25-7]	3 2 3	0$1 $2 $3	$1 $2 $3
ME	382	0	[2-9]	2 3 3-4	0$1 $2 $3	$1 $2 $3
MG	261	0	[23]	2 2 3 2	0$1 $2 $3 $4	$1 $2 $3 $4
MH	692	0	[2-6]	3 4	$1-$2	$1-$2
MK	389	0	2|34[47]|4(?:[37]7|5[47]|64)	1 3 4	0$1 $2 $3	$1 $2 $3
MK	389	1	[347]	2 3 3	0$1 $2 $3	$1 $2 $3
MK	389	2	[58]	3 1 2 2	0$1 $2 $3 $4	$1 $2 $3 $4
ML	223	0	67[057-9]|74[045]	4	$1	NA
ML	223	1	[24-9]	2 2 2 2	$1 $2 $3 $4	$1 $2 $3 $4
MM	95	0	16|2	1 2 3	0$1 $2 $3	$1 $2 $3
MM	95	1	4(?:[2-46]|5[3-5])|5|6(?:[1-689]|7[235-7])|7(?:[0-4]|5[2-7])|8[1-5]|(?:60|86)[23]	2 2 3	0$1 $2 $3	$1 $2 $3
MM	95	2	[12]|452|678|86	1 3 3-4	0$1 $2 $3	$1 $2 $3
MM	95	3	[4-7]|8[1-35]	2 3 3-4	0$1 $2 $3	$1 $2 $3
MM	95	4	9(?:2[0-4]|[35-9]|4[137-9])	1 3 4-6	0$1 $2 $3	$1 $2 $3
MM	95	5	2	1 4 4	0$1 $2 $3	$1 $2 $3
MM	95	6	8	3 3 4	0$1 $2 $3	$1 $2 $3
MM	95	7	92	1 3 3 3	0$1 $2 $3 $4	$1 $2 $3 $4
MM	95	8	9	1 5 4	0$1 $2 $3	$1 $2 $3
MN	976	0	11|2[16]	2 2 4	0$1 $2 $3	$1 $2 $3
MN	976	1	[5-9]	4 4	$1 $2	$1 $2
MN	976	2	[12]2[1-3]	3 5-6	0$1 $2	$1 $2
MN	976	3	[12](?:27|3[2-8]|4[2-68]|5[1-4689])	4 5-6	0$1 $2	$1 $2
MN	976	4	[12]	5 4-5	0$1 $2	$1 $2
MO	853	0	0	4 3	$1 $2	$1 $2
MO	853	1	[268]	4 4	$1 $2	$1 $2
MQ	596	0	[5-79]|8(?:0[6-9]|[36])	3 2 2 2	0$1 $2 $3 $4	$1 $2 $3 $4
MQ	596	1	8	3 2 2 2	0$1 $2 $3 $4	$1 $2 $3 $4
MR	222	0	[2-48]	2 2 2 2	$1 $2 $3 $4	$1 $2 $3 $4
MT	356	0	[2357-9]	4 4	$1 $2	$1 $2
MU	230	0	[2-46]|8[013]	3 4	$1 $2	$1 $2
MU	230	1	[57]	4 4	$1 $2	$1 $2
MU	230	2	8	5 5	$1 $2	$1 $2
MV	960	0	[34679]	3 4	$1-$2	$1-$2
MV	960	1	[89]	3 3 4	$1 $2 $3	$1 $2 $3
MW	265	0	1[2-9]	1 3 3	0$1 $2 $3	$1 $2 $3
MW	265	1	[1-37-9]	3 2 2 2	0$1 $2 $3 $4	$1 $2 $3 $4
MX	52	0	53	5	$1	NA
MX	52	1	33|5[56]|81	2 4 4	$1 $2 $3	$1 $2 $3
MX	52	2	[2-9]	3 3 4	$1 $2 $3	$1 $2 $3
MY	60	0	[4-79]	1 3 4	0$1-$2 $3	$1-$2 $3
MY	60	1	1(?:[02469]|[378][1-9]|53)|8	2 3 3-4	0$1-$2 $3	$1-$2 $3
MY	60	2	3	1 4 4	0$1-$2 $3	$1-$2 $3
MY	60	3	1(?:[367]|80)	1 3 2 4	$1-$2-$3-$4	$1-$2-$3-$4
MY	60	4	15	3 3 4	0$1-$2 $3	$1-$2 $3
MY	60	5	1	2 4 4	0$1-$2 $3	$1-$2 $3
MZ	258	0	2|8[2-9]	2 3 3-4	$1 $2 $3	$1 $2 $3
MZ	258	1	8	3 3 3	$1 $2 $3	$1 $2 $3
NA	264	0	88	2 3 3	0$1 $2 $3	$1 $2 $3
NA	264	1	6	2 3 3-4	0$1 $2 $3	$1 $2 $3
NA	264	2	87	3 3 3	0$1 $2 $3	$1 $2 $3
NA	264	3	8	2 3 4	0$1 $2 $3	$1 $2 $3
NC	687	0	5[6-8]	3	$1	NA
NC	687	1	[02-57-9]	2 2 2	$1.$2.$3	$1.$2.$3
NE	227	0	08	2 3 3	$1 $2 $3	$1 $2 $3
NE	227	1	[089]|2[013]|7[0467]	2 2 2 2	$1 $2 $3 $4	$1 $2 $3 $4
NF	672	0	1[0-3]	2 4	$1 $2	$1 $2
NF	672	1	[13]	1 5	$1 $2	$1 $2
NG	234	0	[7-9]	3 3 3-4	0$1 $2 $3	$1 $2 $3
NG	234	1	20[129]	3 3 4	0$1 $2 $3	$1 $2 $3
NG	234	2	2	4 2 4	0$1 $2 $3	$1 $2 $3
NG	234	3	[78]	3 4 4-5	0$1 $2 $3	$1 $2 $3
NG	234	4	[78]	3 5 5-6	0$1 $2 $3	$1 $2 $3
NI	505	0	[125-8]	4 4	$1 $2	$1 $2
NL	31	0	1[238]|[34]	4	$1	NA
NL	31	1	14	2 3-4	$1 $2	NA
NL	31	2	1	6	$1	NA
NL	31	3	[89]0	3 4-7	0$1 $2	$1 $2
NL	31	4	66	2 7	0$1 $2	$1 $2
NL	31	5	6	1 8	0$1 $2	$1 $2
NL	31	6	1[16-8]|2[259]|3[124]|4[17-9]|5[124679]	3 3 3	0$1 $2 $3	$1 $2 $3
NL	31	7	[1-578]|91	2 3 4	0$1 $2 $3	$1 $2 $3
NL	31	8	9	3 3 5	0$1 $2 $3	$1 $2 $3
NO	47	0	8	3 2 3	$1 $2 $3	$1 $2 $3
NO	47	1	[2-79]	2 2 2 2	$1 $2 $3 $4	$1 $2 $3 $4
NP	977	0	1[2-6]	1 7	0$1-$2	$1-$2
NP	977	1	1[01]|[2-8]|9(?:[1-59]|[67][2-6])	2 6	0$1-$2	$1-$2
NP	977	2	9	3 7	$1-$2	$1-$2
NP	977	3	1	4 2 5	$1-$2-$3	NA
NR	674	0	[24-9]	3 4	$1 $2	$1 $2
NU	683	0	8	3 4	$1 $2	$1 $2
NZ	64	0	8[1-79]	2 3-8	0$1 $2	$1 $2
NZ	64	1	50[036-8]|8|90	3 2 2-3	0$1 $2 $3	$1 $2 $3
NZ	64	2	24|[346]|7[2-57-9]|9[2-9]	1 3 4	0$1 $2 $3	$1 $2 $3
NZ	64	3	2(?:10|74)|[589]	3 3 3-4	0$1 $2 $3	$1 $2 $3
NZ	64	4	1|2[028]	2 3-4 4	0$1 $2 $3	$1 $2 $3
NZ	64	5	2(?:[169]|7[0-35-9])|7	2 3 3-5	0$1 $2 $3	$1 $2 $3
OM	968	0	[58]	3 4-6	$1 $2	$1 $2
OM	968	1	2	2 6	$1 $2	$1 $2
OM	968	2	[179]	4 4	$1 $2	$1 $2
PA	507	0	[1-57-9]	3 4	$1-$2	$1-$2
PA	507	1	[68]	4 4	$1-$2	$1-$2
PA	507	2	8	3 3 4	$1 $2 $3	$1 $2 $3
PE	51	0	80	3 5	(0$1) $2	$1 $2
PE	51	1	1	1 7	(0$1) $2	$1 $2
PE	51	2	[4-8]	2 6	(0$1) $2	$1 $2
PE	51	3	9	3 3 3	$1 $2 $3	$1 $2 $3
PF	689	0	44	2 2 2	$1 $2 $3	$1 $2 $3
PF	689	1	4|8[7-9]	2 2 2 2	$1 $2 $3 $4	$1 $2 $3 $4
PF	689	2	8	3 2 2 2	$1 $2 $3 $4	$1 $2 $3 $4
PG	675	0	18|[2-69]|85	3 4	$1 $2	$1 $2
PG	675	1	[78]	4 4	$1 $2	$1 $2
PH	63	0	2	1 5	(0$1) $2	$1 $2
PH	63	1	3(?:23|39|46)|4(?:2[3-6]|[35]9|4[26]|76)|544|88[245]|(?:52|64|86)2	4 4-6	(0$1) $2	$1 $2
PH	63	2	346|4(?:27|9[35])|883	5 4	(0$1) $2	$1 $2
PH	63	3	2	1 4 4	(0$1) $2 $3	$1 $2 $3
PH	63	4	[3-7]|8[2-8]	2 3 4	(0$1) $2 $3	$1 $2 $3
PH	63	5	[89]	3 3 4	0$1 $2 $3	$1 $2 $3
PH	63	6	1	4 3 4	$1 $2 $3	$1 $2 $3
PH	63	7	1	4 1-2 3 4	$1 $2 $3 $4	$1 $2 $3 $4
PK	92	0	[89]0	3 3 2-7	0$1 $2 $3	$1 $2 $3
PK	92	1	1	4 5	$1 $2	$1 $2
PK	92	2	2(?:3[2358]|4[2-4]|9[2-8])|45[3479]|54[2-467]|60[468]|72[236]|8(?:2[2-689]|3[23578]|4[3478]|5[2356])|9(?:2[2-8]|3[27-9]|4[2-6]|6[3569]|9[25-8])	3 6-7	(0$1) $2	$1 $2
PK	92	3	(?:2[125]|4[0-246-9]|5[1-35-7]|6[1-8]|7[14]|8[16]|91)[2-9]	2 7-8	(0$1) $2	$1 $2
PK	92	4	58	5 5	(0$1) $2	$1 $2
PK	92	5	3	3 7	0$1 $2	$1 $2
PK	92	6	2[125]|4[0-246-9]|5[1-35-7]|6[1-8]|7[14]|8[16]|91	2 3 3 3	(0$1) $2 $3 $4	$1 $2 $3 $4
PK	92	7	[24-9]	3 3 3 3	(0$1) $2 $3 $4	$1 $2 $3 $4
PL	48	0	19	5	$1	$1
PL	48	1	11|20|64	3 3	$1 $2	$1 $2
PL	48	2	30|(?:1[2-8]|2[2-69]|3[2-4]|4[1-468]|5[24-689]|6[1-3578]|7[14-7]|8[1-79]|9[145])1	2 2 3	$1 $2 $3	$1 $2 $3
PL	48	3	64	3 2 2-3	$1 $2 $3	$1 $2 $3
PL	48	4	21|39|45|5[0137]|6[0469]|7[02389]|8(?:0[14]|8)	3 3 3	$1 $2 $3	$1 $2 $3
PL	48	5	1[2-8]|[2-7]|8[1-79]|9[145]	2 3 2 2	$1 $2 $3 $4	$1 $2 $3 $4
PL	48	6	8	3 3 3-4	$1 $2 $3	$1 $2 $3
PM	508	0	[2-9]	2 2 2	0$1 $2 $3	$1 $2 $3
PM	508	1	7	3 3 3	$1 $2 $3	$1 $2 $3
PM	508	2	8	3 2 2 2	0$1 $2 $3 $4	$1 $2 $3 $4
PS	970	0	[2489]	1 3 4	0$1 $2 $3	$1 $2 $3
PS	970	1	5	3 3 3	0$1 $2 $3	$1 $2 $3
PS	970	2	1	4 3 3	$1 $2 $3	$1 $2 $3
PT	351	0	2[12]	2 3 4	$1 $2 $3	$1 $2 $3
PT	351	1	16|[236-9]	3 3 3	$1 $2 $3	$1 $2 $3
PW	680	0	[2-9]	3 4	$1 $2	$1 $2
PY	595	0	[125]|4[01]	6-7	$1	NA
PY	595	1	[2-9]0	3 3-6	0$1 $2	$1 $2
PY	595	2	3[289]|4[246-8]|61|7[1-3]|8[1-36]	2 5	(0$1) $2	$1 $2
PY	595	3	2[279]|3[13-5]|4[359]|5|6(?:[34]|7[1-46-8])|7[46-8]|85	3 4-5	(0$1) $2	$1 $2
PY	595	4	2[14-68]|3[26-9]|4[1246-8]|6(?:1|75)|7[1-35]|8[1-36]	2 3 3-4	(0$1) $2 $3	$1 $2 $3
PY	595	5	87	2 3 4	$1 $2 $3	$1 $2 $3
PY	595	6	9(?:[5-79]|8[1-7])	3 6	0$1 $2	$1 $2
PY	595	7	[2-8]	3 3 3	0$1 $2 $3	$1 $2 $3
PY	595	8	9	4 3 4	$1 $2 $3	$1 $2 $3
QA	974	0	2[136]|8	3 4	$1 $2	$1 $2
QA	974	1	[3-7]	4 4	$1 $2	$1 $2
RE	262	0	[26-9]	3 2 2 2	0$1 $2 $3 $4	$1 $2 $3 $4
RO	40	0	2[3-6]	3 3	0$1 $2	$1 $2
RO	40	1	219|31	2 4	0$1 $2	$1 $2
RO	40	2	[23]1	2 3 4	0$1 $2 $3	$1 $2 $3
RO	40	3	[236-9]	3 3 3	0$1 $2 $3	$1 $2 $3
RS	381	0	(?:2[389]|39)0|[7-9]	3 3-9	0$1 $2	$1 $2
RS	381	1	[1-36]	2 5-10	0$1 $2	$1 $2
RU	7	0	[0-79]	3 2 2	$1-$2-$3	NA
RU	7	1	7(?:1[0-8]|2[1-9])	4 2 2 2	8 ($1) $2 $3 $4	$1 $2 $3 $4
RU	7	2	7(?:1[0-68]|2[1-9])	5 1 2 2	8 ($1) $2 $3 $4	$1 $2 $3 $4
RU	7	3	7	3 3 4	8 ($1) $2 $3	$1 $2 $3
RU	7	4	[349]|8(?:[02-7]|1[1-8])	3 3 2 2	8 ($1) $2-$3-$4	$1 $2-$3-$4
RU	7	5	8	4 4 3 3	8 ($1) $2 $3 $4	$1 $2 $3 $4
RW	250	0	0	2 2 2 2	$1 $2 $3 $4	$1 $2 $3 $4
RW	250	1	2	3 3 3	$1 $2 $3	$1 $2 $3
RW	250	2	[7-9]	3 3 3	0$1 $2 $3	$1 $2 $3
SA	966	0	9	4 5	$1 $2	$1 $2
SA	966	1	1	2 3 4	0$1 $2 $3	$1 $2 $3
SA	966	2	5	2 3 4	0$1 $2 $3	$1 $2 $3
SA	966	3	8	3 3 4	$1 $2 $3	$1 $2 $3
SB	677	0	6[89]|7|8[4-9]|9(?:[1-8]|9[0-8])	2 5	$1 $2	$1 $2
SC	248	0	[246]|9[57]	1 3 3	$1 $2 $3	$1 $2 $3
SD	249	0	[19]	2 3 4	0$1 $2 $3	$1 $2 $3
SE	46	0	20	2 2-3 2	0$1-$2 $3	$1 $2 $3
SE	46	1	9(?:00|39|44|9)	3 4	0$1-$2	$1 $2
SE	46	10	9	3 2 2 3	0$1-$2 $3 $4	$1 $2 $3 $4
SE	46	11	[26]	3 2 3 2 2	0$1-$2 $3 $4 $5	$1 $2 $3 $4 $5
SE	46	2	[12][136]|3[356]|4[0246]|6[03]|90[1-9]	2 3 2	0$1-$2 $3	$1 $2 $3
SE	46	3	8	1 2-3 2 2	0$1-$2 $3 $4	$1 $2 $3 $4
SE	46	4	1[2457]|2(?:[247-9]|5[0138])|3[0247-9]|4[1357-9]|5[0-35-9]|6(?:[125689]|4[02-57]|7[0-2])|9(?:[125-8]|3[02-5]|4[0-3])	3 2-3 2	0$1-$2 $3	$1 $2 $3
SE	46	5	9(?:00|39|44)	3 2-3 3	0$1-$2 $3	$1 $2 $3
SE	46	6	1[13689]|2[0136]|3[1356]|4[0246]|54|6[03]|90[1-9]	2 2-3 2 2	0$1-$2 $3 $4	$1 $2 $3 $4
SE	46	7	10|7	2 3 2 2	0$1-$2 $3 $4	$1 $2 $3 $4
SE	46	8	8	1 3 3 2	0$1-$2 $3 $4	$1 $2 $3 $4
SE	46	9	[13-5]|2(?:[247-9]|5[0138])|6(?:[124-689]|7[0-2])|9(?:[125-8]|3[02-5]|4[0-3])	3 2 2 2	0$1-$2 $3 $4	$1 $2 $3 $4
SG	65	0	1[013-9]|77	4-5	$1	NA
SG	65	1	[369]|8(?:0[1-9]|[1-9])	4 4	$1 $2	$1 $2
SG	65	2	8	3 3 4	$1 $2 $3	$1 $2 $3
SG	65	3	7	4 4 3	$1 $2 $3	$1 $2 $3
SG	65	4	1	4 3 4	$1 $2 $3	$1 $2 $3
SI	386	0	8[09]|9	2 3-6	0$1 $2	$1 $2
SI	386	1	59|8	3 5	0$1 $2	$1 $2
SI	386	2	[37][01]|4[013]|51|6	2 3 3	0$1 $2 $3	$1 $2 $3
SI	386	3	[1-57]	1 3 2 2	(0$1) $2 $3 $4	$1 $2 $3 $4
SK	421	0	21	1 2 3-4	0$1 $2 $3	$1 $2 $3
SK	421	1	[3-5][1-8]1	2 2 2-3	0$1 $2 $3	$1 $2 $3
SK	421	2	909	4 3	0$1 $2	NA
SK	421	3	2	1 3 3 2	0$1 $2 $3 $4	$1 $2 $3 $4
SK	421	4	[689]	3 3 3	0$1 $2 $3	$1 $2 $3
SK	421	5	[3-5]	2 3 2 2	0$1 $2 $3 $4	$1 $2 $3 $4
SL	232	0	[236-9]	2 6	(0$1) $2	$1 $2
SM	378	0	[89]	6	$1	NA
SM	378	1	[5-7]	2 2 2 2	$1 $2 $3 $4	$1 $2 $3 $4
SM	378	2	0	4 6	$1 $2	$1 $2
SN	221	0	8	3 2 2 2	$1 $2 $3 $4	$1 $2 $3 $4
